utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
30628,Sarah,110,I can't find it .,I can't find it .,4,5,4,4,4,4,4,Sarah/040522.cha,876,53.733,sitting fun up somethin .,plugging anyone's pran banging .,grandmas vibrating pennsylvania puss .,broke her heart .,yeah so she gave it to Sarah for Christmas . broke her heart .,they fought something terrible over it . yeah so she gave it to Sarah for Christmas . broke her heart .
30629,Sarah,110,she's dead .,she's dead .,2,3,2,2,2,2,2,Sarah/040522.cha,896,53.733,fit brought .,grade sizes .,calfs tone .,you're the biggest teaser goin .,broke her heart . you're the biggest teaser goin .,yeah so she gave it to Sarah for Christmas . broke her heart . you're the biggest teaser goin .
30630,Sarah,110,she don't work .,she don't work .,3,4,3,3,3,3,3,Sarah/040522.cha,902,53.733,going okay lay .,buyed zipper garage .,ugboat watch flirt .,you're the biggest teaser goin .,broke her heart . you're the biggest teaser goin .,yeah so she gave it to Sarah for Christmas . broke her heart . you're the biggest teaser goin .
30631,Sarah,110,she don't work .,she don't work .,3,4,3,3,3,3,3,Sarah/040522.cha,908,53.733,smoke both abc .,cuck skip motorboat .,leather bellow laurie .,oh Sarah will you stop teasin ?,you're the biggest teaser goin . oh Sarah will you stop teasin ?,broke her heart . you're the biggest teaser goin . oh Sarah will you stop teasin ?
30632,Sarah,110,I break it .,I break it .,3,3,3,3,3,3,3,Sarah/040522.cha,911,53.733,food animal dinosaur .,jeffrey lending brokes .,clogs pud pretty .,oh Sarah will you stop teasin ?,you're the biggest teaser goin . oh Sarah will you stop teasin ?,broke her heart . you're the biggest teaser goin . oh Sarah will you stop teasin ?
30633,Sarah,110,see ?,see ?,1,1,1,1,1,1,1,Sarah/040522.cha,914,53.733,bright ?,prod ?,munsty ?,oh Sarah will you stop teasin ?,you're the biggest teaser goin . oh Sarah will you stop teasin ?,broke her heart . you're the biggest teaser goin . oh Sarah will you stop teasin ?
30634,Sarah,110,she stands up .,she stands up .,3,3,3,3,3,3,3,Sarah/040522.cha,917,53.733,supper's telephones h .,regi sainsburys sir .,copy nicely checkout .,oh Sarah will you stop teasin ?,you're the biggest teaser goin . oh Sarah will you stop teasin ?,broke her heart . you're the biggest teaser goin . oh Sarah will you stop teasin ?
30635,Sarah,110,it's wearin(g) out .,it's wearin out .,3,4,4,4,4,4,3,Sarah/040522.cha,921,53.733,legs hold north .,peeppo moothie priest .,dixie feeling daddiji's .,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30636,Sarah,110,it's wearin(g) out .,it's wearin out .,3,4,4,4,4,4,3,Sarah/040522.cha,927,53.733,tall cakes cab .,vege steelers letting .,popeye frosting skin .,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30637,Sarah,110,see ?,see ?,1,1,1,1,1,1,1,Sarah/040522.cha,930,53.733,bugs ?,thataway ?,ivory ?,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30638,Sarah,110,she don't walk anymore .,she don't walk anymore .,4,5,6,7,5,6,4,Sarah/040522.cha,933,53.733,bubblegum lucy barbara nana's .,blackness wite sneezer factory .,doodoodooduh grandpas lauren's pepsi .,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30639,Sarah,110,she (sup)posed to walk (.) but she don't walk no more .,she posed to walk but she don't walk no more .,10,12,11,12,11,11,10,Sarah/040522.cha,939,53.733,moneys brake oops real fireman screamed col pajamas miller bubalow .,too oo pterodactyl canyon suzy ticky charming hippopotomus workshop chum .,could've how're flesh raffi glue timer bury haven't brand lookit .,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30640,Sarah,110,see (.) watch .,see watch .,2,2,2,2,2,2,2,Sarah/040522.cha,942,53.733,barnes start .,herbal mesh .,jeez oth .,.,oh Sarah will you stop teasin ? .,you're the biggest teaser goin . oh Sarah will you stop teasin ? .
30641,Sarah,110,see (.) it move(d) but it didn't walk .,see it move but it didn't walk .,7,10,7,8,7,7,7,Sarah/040522.cha,952,53.733,bend birdies circus nardeen whales a dabadabadoo .,tr mice dere teases dean's psst dadump .,loosen customer mump gulp melissa's oikoodle pongs .,she should walk .,why doesn't she walk ? she should walk .,. why doesn't she walk ? she should walk .
30642,Sarah,110,see (.) it didn't (.) move .,see it didn't move .,4,6,4,5,4,4,4,Sarah/040522.cha,958,53.733,drives froggie three yesterday .,cartoon bowtie want jail .,squeals byebye smushing restaurant .,well let her hand go honey cause you'll break it that way .,she should walk . well let her hand go honey cause you'll break it that way .,why doesn't she walk ? she should walk . well let her hand go honey cause you'll break it that way .
30643,Sarah,110,see (.) <she didn't> [//] she didn't move (.) huh ?,see she didn't she didn't move huh ?,7,7,7,8,7,7,7,Sarah/040522.cha,981,53.733,missed hen round payin church doesn't dup ?,louder doggie matthew's belt thick repair lily ?,examiner's gong male meanwhile pancakie clicking pose ?,set set her up right !,don't hold on to her legs . set set her up right !,you're gonna break her foolin with it . don't hold on to her legs . set set her up right !
30644,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,987,53.733,ice .,rover .,steamed .,set set her up right !,don't hold on to her legs . set set her up right !,you're gonna break her foolin with it . don't hold on to her legs . set set her up right !
30645,Sarah,110,I found her but (.) I don't want you to see her (.) though .,I found her but I don't want you to see her though .,12,14,12,12,12,12,12,Sarah/040522.cha,990,53.733,balloons cherry's uhuh vernon get windmill eat wants brontotherium stupid stopping talking .,jiggler lifting blossom glennis grass mixers fences mop ducky's fishie hoo pats .,infection bakin quilt woolen neptune ohs ry sanderling brown satsuma rafi bike's .,set set her up right !,don't hold on to her legs . set set her up right !,you're gonna break her foolin with it . don't hold on to her legs . set set her up right !
30646,Sarah,110,Mommy (.) I want tunafish now .,Mommy I want tunafish now .,5,5,8,8,8,8,5,Sarah/040522.cha,999,53.733,necks bite load picks jet .,grampie know cake's card teacups .,oz blisters drawing gwendoline grizzly .,huh ?,you're not bein a very good girl today . huh ?,set set her up right ! you're not bein a very good girl today . huh ?
30647,Sarah,110,now (.) now (.) now (be)fore she hits ya .,now now now fore she hits ya .,7,7,7,8,7,7,7,Sarah/040522.cha,1005,53.733,tells tall tickle ice ding miller treetop .,tennessee weeks bernie lorraine dashing gonk scribbling .,whee molly locket jama christ ending cow'll .,I'll make the tunafish in a minute .,huh ? I'll make the tunafish in a minute .,you're not bein a very good girl today . huh ? I'll make the tunafish in a minute .
30648,Sarah,110,ssh be quiet .,ssh be quiet .,3,3,3,3,3,3,3,Sarah/040522.cha,1008,53.733,brake drew eight .,tag surprised almonds .,skyscraper auntie stem .,I'll make the tunafish in a minute .,huh ? I'll make the tunafish in a minute .,you're not bein a very good girl today . huh ? I'll make the tunafish in a minute .
30649,Sarah,110,&=laughs .,.,0,0,0,0,0,0,0,Sarah/040522.cha,1025,53.733,.,.,.,stop it !,it's in the parlor . stop it !,I'll get your paper . it's in the parlor . stop it !
30650,Sarah,110,my [//] <my hand> [//] I [//] my bones are good .,my my hand I my bones are good .,8,4,9,9,9,9,8,Sarah/040522.cha,1034,53.733,dressed horsie phone battery's reading stink wah gruff .,seventeen les bitten milkbox splinter facing putt animal's .,georgia fed piggie's bandaid tallahassee national abigail's buckles .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30651,Sarah,110,they powerful .,they powerful .,2,2,4,4,5,4,2,Sarah/040522.cha,1037,53.733,duck doggie .,earmuffs hitters .,turning every .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30652,Sarah,110,they turn me .,they turn me .,3,3,3,3,4,3,3,Sarah/040522.cha,1046,53.733,licked ears four .,kebobs hatmans concert .,saturday appened rick .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30653,Sarah,110,see (.) &-uh &-uh &-uh like that .,see like that .,3,3,3,4,3,3,3,Sarah/040522.cha,1049,53.733,match beanstalk brush .,acumma stroll boondy .,teady veena's cheek .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30654,Sarah,110,huh ?,huh ?,1,1,1,1,1,1,1,Sarah/040522.cha,1056,53.733,one's ?,bug ?,goodbye ?,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30655,Sarah,110,they already break .,they already break .,3,3,5,5,6,5,3,Sarah/040522.cha,1062,53.733,y fireman missed .,toby marshmallows disattached .,mornings cribbie chameleon .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30656,Sarah,110,they crumbs .,they crumbs .,2,2,2,2,3,2,2,Sarah/040522.cha,1071,53.733,running wagon .,thomased boomboom .,appen tread .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30657,Sarah,110,they all in crumbs now .,they all in crumbs now .,5,5,5,5,6,5,5,Sarah/040522.cha,1074,53.733,fifteen stamping putting pepper jenny's .,operator honest cock slim parties .,rein apatosaurus speckles cause yubby .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30658,Sarah,110,crumbs .,crumbs .,1,1,1,1,1,1,1,Sarah/040522.cha,1080,53.733,here's .,ruby's .,dabadoo .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30659,Sarah,110,0 .,.,0,0,0,0,0,0,0,Sarah/040522.cha,1089,53.733,.,.,.,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30660,Sarah,110,from the chair .,from the chair .,3,3,3,3,3,3,3,Sarah/040522.cha,1094,53.733,rocks shot yeah .,stuck throated delivery .,snacks san ill .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30661,Sarah,110,see ?,see ?,1,1,1,1,1,1,1,Sarah/040522.cha,1100,53.733,foot's ?,salute ?,grandpa's ?,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30662,Sarah,110,Mommy .,Mommy .,1,1,2,2,2,2,1,Sarah/040522.cha,1103,53.733,fraidy .,dollhouses .,it'll .,go ahead whack yourself .,go on ! go ahead whack yourself .,stop it ! go on ! go ahead whack yourself .
30663,Sarah,110,I want some tunafish now .,I want some tunafish now .,5,5,7,8,7,7,5,Sarah/040522.cha,1110,53.733,somebody's ma gertie lalalala wee .,paintbrush drips nat magazine unlocked .,gloss unbutton daniel daboo how're .,what ?,go ahead whack yourself . what ?,go on ! go ahead whack yourself . what ?
30664,Sarah,110,you want tea ?,you want tea ?,3,3,3,3,3,3,3,Sarah/040522.cha,1116,53.733,cabs fighting station ?,sasha colorado leash ?,poof threads mumba ?,ask Melissa if she wants tea .,what ? ask Melissa if she wants tea .,go ahead whack yourself . what ? ask Melissa if she wants tea .
30665,Sarah,110,y(ou) want tea ?,y want tea ?,3,3,3,3,3,3,3,Sarah/040522.cha,1125,53.733,paint dog lying ?,rhona bir orang ?,teeny whyn't camilla ?,how bout Gail ?,ask Melissa if she wants tea . how bout Gail ?,what ? ask Melissa if she wants tea . how bout Gail ?
30666,Sarah,110,okay .,okay .,1,1,2,2,3,2,1,Sarah/040522.cha,1131,53.733,bulbs .,troubles .,poo .,how bout Gail ?,ask Melissa if she wants tea . how bout Gail ?,what ? ask Melissa if she wants tea . how bout Gail ?
30667,Sarah,110,I'll put it in .,I'll put it in .,4,5,4,4,4,4,4,Sarah/040522.cha,1134,53.733,spilling turn playground sarah .,pigs drip father's toot .,jammies organic molasses crook .,how bout Gail ?,ask Melissa if she wants tea . how bout Gail ?,what ? ask Melissa if she wants tea . how bout Gail ?
30668,Sarah,110,I'm gonna get the +...,I'm gonna get the .,4,6,5,5,5,5,4,Sarah/040522.cha,1140,53.733,neck rahnk costume elephant +...,god anoth favorite's broccoli +...,brokey rests pit lipstick's +...,no wait'll I get it in the cup .,how bout Gail ? no wait'll I get it in the cup .,ask Melissa if she wants tea . how bout Gail ? no wait'll I get it in the cup .
30669,Sarah,110,a dove for dishes .,a dove for dishes .,4,4,5,6,5,5,4,Sarah/040522.cha,1147,53.733,goodness rockin thingers doing .,beige lionus iss berthorse .,borrowed naked pirates collage .,Sarah here here .,no wait'll I get it in the cup . Sarah here here .,how bout Gail ? no wait'll I get it in the cup . Sarah here here .
30670,Sarah,110,0 .,.,0,0,0,0,0,0,0,Sarah/040522.cha,1154,53.733,.,.,.,don't put your mouth near it .,Sarah here here . don't put your mouth near it .,no wait'll I get it in the cup . Sarah here here . don't put your mouth near it .
30671,Sarah,110,see ?,see ?,1,1,1,1,1,1,1,Sarah/040522.cha,1162,53.733,mother ?,stroll ?,opera ?,get all the dishes out .,don't put your mouth near it . get all the dishes out .,Sarah here here . don't put your mouth near it . get all the dishes out .
30672,Sarah,110,I'm goin(g) write .,I'm goin write .,3,4,3,4,3,3,3,Sarah/040522.cha,1175,53.733,getting li stoop .,mep horrible aston .,kanga darky strawberry .,I've been breakin dishes like they're goin out a style .,here . I've been breakin dishes like they're goin out a style .,get all the dishes out . here . I've been breakin dishes like they're goin out a style .
30673,Sarah,110,on your piece a paper .,on your piece a paper .,5,5,6,7,6,6,5,Sarah/040522.cha,1181,53.733,comed shrubs keeping pusher bottoms .,mkay knows snow glow wha'd .,girlfriend dimetrodon waggle chirping mailman .,I've been breakin dishes like they're goin out a style .,here . I've been breakin dishes like they're goin out a style .,get all the dishes out . here . I've been breakin dishes like they're goin out a style .
30674,Sarah,110,she ripped it (.) what you think ?,she ripped it what you think ?,6,7,7,7,7,7,6,Sarah/040522.cha,1208,53.733,plane kill presents bozo ivory funny ?,microphone screamed weasel's quacky singin live ?,princess meat's sara cardinal robe lilys ?,it's in the parlor .,well go get your paper . it's in the parlor .,I've been breakin dishes like they're goin out a style . well go get your paper . it's in the parlor .
30675,Sarah,110,what you think ?,what you think ?,3,3,3,3,3,3,3,Sarah/040522.cha,1211,53.733,marshmallow sport smoke ?,discus marks springtime ?,creams willow babysit ?,it's in the parlor .,well go get your paper . it's in the parlor .,I've been breakin dishes like they're goin out a style . well go get your paper . it's in the parlor .
30676,Sarah,110,two piece a papers .,two piece a papers .,4,4,5,6,5,5,4,Sarah/040522.cha,1214,53.733,moving points keeping took .,strolled dynamite fur goes .,unmouthed there'd bibi thwap .,it's in the parlor .,well go get your paper . it's in the parlor .,I've been breakin dishes like they're goin out a style . well go get your paper . it's in the parlor .
30677,Sarah,110,hey (.) what a break !,hey what a break !,4,4,4,4,4,4,4,Sarah/040522.cha,1217,53.733,question fire powdery twist !,highchair swims mimi wonky !,silliness lies cole laughin !,it's in the parlor .,well go get your paper . it's in the parlor .,I've been breakin dishes like they're goin out a style . well go get your paper . it's in the parlor .
30678,Sarah,110,look at that !,look at that !,3,3,3,3,3,3,3,Sarah/040522.cha,1220,53.733,mollusks everybody's english !,resting pinkie pleasy !,muhmuhmuhmuhmuhmuh ack jealous !,it's in the parlor .,well go get your paper . it's in the parlor .,I've been breakin dishes like they're goin out a style . well go get your paper . it's in the parlor .
30679,Sarah,110,a break .,a break .,2,2,2,2,2,2,2,Sarah/040522.cha,1226,53.733,lift doin .,mousie iowowow .,chuch shamed .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30680,Sarah,110,look at that .,look at that .,3,3,3,3,3,3,3,Sarah/040522.cha,1229,53.733,hurt things arms .,thwow crush sweatshirt .,postbox separate give .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30681,Sarah,110,like a balloon .,like a balloon .,3,3,4,5,4,4,3,Sarah/040522.cha,1232,53.733,yoyo safely walks .,squinking chester supplies .,shit malt fooled .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30682,Sarah,110,what a balloon !,what a balloon !,3,3,4,4,4,4,3,Sarah/040522.cha,1235,53.733,umbrellas blackbird anyway !,foun'em grader runnin !,massage otoscope trashed !,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30683,Sarah,110,see the pigeons xxx .,see the pigeons .,3,3,4,4,4,4,3,Sarah/040522.cha,1241,53.733,so may cha .,sandman ooguh unbuck .,clam avenue raffi .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30684,Sarah,110,yep .,yep .,1,1,1,1,1,1,1,Sarah/040522.cha,1248,53.733,automobile .,bowe .,morrow .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30685,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,1254,53.733,ra .,undone .,scoop .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30686,Sarah,110,I ne(v)er went up in a plane before .,I ne er went up in a plane before .,9,9,10,12,10,10,9,Sarah/040522.cha,1257,53.733,kings ra drink yep seek winded ooh carrying spun .,windows martha's chipses zoe's nuddy doctors curry himself here .,badge beater decided camaro television battery convertible raffi lace .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30687,Sarah,110,I didn't .,I didn't .,2,4,2,2,2,2,2,Sarah/040522.cha,1263,53.733,pool human .,punish grumpy's .,walks laughy .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30688,Sarah,110,it would be like a cat fiddle went up the sky .,it would be like a cat fiddle went up the sky .,11,12,11,13,11,12,11,Sarah/040522.cha,1269,53.733,thanks piano mommy it'll lalalala flat treatin dock winner job biggest .,spider machine party woebuh ancer grandpas group skunks cousins unmouthed cour .,hooks might differently magnolia ben's fairygodmother pawprints dull drilling hanged needed .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30689,Sarah,110,I will see (.) everything .,I will see everything .,4,4,7,7,6,7,4,Sarah/040522.cha,1275,53.733,swinging nursery to sheddin .,sibling peter's debbie's telled .,turns crumbles in under .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30690,Sarah,110,(a)n(d) you will go up not mm +...,n you will go up not mm .,7,8,7,7,7,7,7,Sarah/040522.cha,1278,53.733,she's sixteen log hens lobster body mind +...,wolf borned yelling neptune sculpture's manuela deck +...,wished snuggled roared sappy anuder babysit tiel +...,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30691,Sarah,110,somewhere (.) where you wanna .,somewhere where you wanna .,4,4,7,9,7,7,4,Sarah/040522.cha,1281,53.733,gruff shinin googoo darlene's .,pees writings peep gay .,pudsy brachiosaurus nick beetle .,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30692,Sarah,110,(a)n(d) ask him (.) the man +...,n ask him the man .,5,6,5,5,5,5,5,Sarah/040522.cha,1284,53.733,fence wearin beard took christmas +...,jing scared scattered bashing printing +...,booth chilly penn twisting foofy +...,what a what ?,it's in the parlor . what a what ?,well go get your paper . it's in the parlor . what a what ?
30693,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,1299,53.733,rabbits .,scrappy .,merry .,the man that drives .,a man . the man that drives .,what a what ? a man . the man that drives .
30694,Sarah,110,yes .,yes .,1,1,1,1,1,1,1,Sarah/040522.cha,1305,53.733,holster .,appened .,massachusetts .,the man that drives .,a man . the man that drives .,what a what ? a man . the man that drives .
30695,Sarah,110,that drives the plane .,that drives the plane .,4,4,5,6,5,5,4,Sarah/040522.cha,1311,53.733,worker helped heads bakes .,stacking boot drown flipped .,babe weeks angie goggins .,the man that drives .,a man . the man that drives .,what a what ? a man . the man that drives .
30696,Sarah,110,diohbeeding@c .,diohbeeding .,1,1,3,3,3,3,1,Sarah/040522.cha,1315,53.733,frank .,blimp .,prefer .,the man that drives .,a man . the man that drives .,what a what ? a man . the man that drives .
30697,Sarah,110,all the things I should today .,all the things I should today .,6,6,7,7,8,7,6,Sarah/040522.cha,1319,53.733,test wow benson octopus underneath gun .,amphibians kufbrim flu father's morrow aw .,frighten avocado's massachussetts deliver persy veena .,the man that drives .,a man . the man that drives .,what a what ? a man . the man that drives .
30698,Sarah,110,I know .,I know .,2,2,2,2,2,2,2,Sarah/040522.cha,1326,53.733,hay lion .,jacket ticky .,best dreffel .,Sarah nobody knows what you're talkin about .,the man that drives . Sarah nobody knows what you're talkin about .,a man . the man that drives . Sarah nobody knows what you're talkin about .
30699,Sarah,110,I hand down talk .,I hand down talk .,4,4,4,4,4,4,4,Sarah/040522.cha,1329,53.733,melissa church tangle cherry's .,pook bweeleelee gabi songs .,checkers bweeleelee station's fasih .,Sarah nobody knows what you're talkin about .,the man that drives . Sarah nobody knows what you're talkin about .,a man . the man that drives . Sarah nobody knows what you're talkin about .
30700,Sarah,110,a hands down talk (.) not a hand down going .,a hands down talk not a hand down going .,9,10,9,9,9,9,9,Sarah/040522.cha,1338,53.733,hope washin measuring matches chimes gold somebody also beef .,windowsill morris lightning baboon swan finge eeyore tanker fellow .,hopeless loading dancing drive brendan gazagger spop vicky noodles .,y hear what ?,Sarah nobody knows what you're talkin about . y hear what ?,the man that drives . Sarah nobody knows what you're talkin about . y hear what ?
30701,Sarah,110,I draw a big line (.) right ?,I draw a big line right ?,6,6,6,7,6,6,6,Sarah/040522.cha,1345,53.733,tail bring bell truck's washed covers ?,dinah seconds hullo caves lunch'll moisture ?,pinwheel firefly bambi gramma walking visible ?,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30702,Sarah,110,(a)n(d) it's down .,n it's down .,3,4,3,3,3,3,3,Sarah/040522.cha,1352,53.733,side army auntie .,mixup moustaches stale .,ming majorca heinie .,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30703,Sarah,110,d(o) you know what I'm making ?,d you know what I'm making ?,6,7,7,7,7,7,6,Sarah/040522.cha,1355,53.733,yellows charmings burn topper giddyup build ?,com vacuu awoh place chairs peggy ?,pigs phabets bill cowcatcher charmin vanilla ?,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30704,Sarah,110,I can't tell ya .,I can't tell ya .,4,5,4,4,4,4,4,Sarah/040522.cha,1361,53.733,meat rootin hats boy .,flip intelligent ally's cambell .,hamlet package answer thrown .,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30705,Sarah,110,uhhuh .,uhhuh .,1,1,2,2,2,2,1,Sarah/040522.cha,1367,53.733,romper .,roosters .,melts .,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30706,Sarah,110,a Indian tent .,a Indian tent .,3,3,4,4,4,4,3,Sarah/040522.cha,1370,53.733,squashed means likes .,ay pumper bedrooms .,phant beehive cole .,you're gonna have troubles this week .,y hear what ? you're gonna have troubles this week .,Sarah nobody knows what you're talkin about . y hear what ? you're gonna have troubles this week .
30707,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,1379,53.733,round .,closing .,plop .,want a drink a milk ?,oh Sarah Marie ! want a drink a milk ?,you're gonna have troubles this week . oh Sarah Marie ! want a drink a milk ?
30708,Sarah,110,they have a Indian thing .,they have a Indian thing .,5,5,6,7,7,6,5,Sarah/040522.cha,1382,53.733,cupcake barn was hat bathroom .,lectricity zookeeper allow anothe nee .,rushing jersey queen's jewelry allowed .,want a drink a milk ?,oh Sarah Marie ! want a drink a milk ?,you're gonna have troubles this week . oh Sarah Marie ! want a drink a milk ?
30709,Sarah,110,like on the tents like we do .,like on the tents like we do .,7,7,7,9,7,7,7,Sarah/040522.cha,1385,53.733,where fall calls tummies how jane married .,oat ribbons squonk cle phabet unusual whiskas .,prick micro put everywhere robins cooker dirties .,want a drink a milk ?,oh Sarah Marie ! want a drink a milk ?,you're gonna have troubles this week . oh Sarah Marie ! want a drink a milk ?
30710,Sarah,110,the teacher .,the teacher .,2,2,3,3,3,3,2,Sarah/040522.cha,1391,53.733,sisters shower .,briefcase pilot .,tih peepy .,who does ?,want a drink a milk ? who does ?,oh Sarah Marie ! want a drink a milk ? who does ?
30711,Sarah,110,yeah (.) like ours .,yeah like ours .,3,3,3,4,3,3,3,Sarah/040522.cha,1397,53.733,yarn wolf dinosaur .,party's closure poon .,marbelons titch prudence .,she has an Indian tent ?,who does ? she has an Indian tent ?,want a drink a milk ? who does ? she has an Indian tent ?
30712,Sarah,110,like ours .,like ours .,2,2,2,3,2,2,2,Sarah/040522.cha,1403,53.733,lumber blast .,saucer baby's .,georgie's worrying .,huh ?,she has an Indian tent ? huh ?,who does ? she has an Indian tent ? huh ?
30713,Sarah,110,a Indian tent .,a Indian tent .,3,3,4,4,4,4,3,Sarah/040522.cha,1409,53.733,spun leaves ear .,stiff bottle's holding .,princess noodles fraser .,we don't even have an Indian tent .,huh ? we don't even have an Indian tent .,she has an Indian tent ? huh ? we don't even have an Indian tent .
30714,Sarah,110,not a real one .,not a real one .,4,4,4,4,4,4,4,Sarah/040522.cha,1412,53.733,bubble dropped fall wallpaper .,spade ow foam waitin .,william cog cockershells sniffer .,we don't even have an Indian tent .,huh ? we don't even have an Indian tent .,she has an Indian tent ? huh ? we don't even have an Indian tent .
30715,Sarah,110,a makin(g) believe one .,a makin believe one .,4,4,6,7,6,6,4,Sarah/040522.cha,1418,53.733,ladies toesie tv girls .,cookie alphabits creme to .,beds kill ove stoppity .,what ?,we don't even have an Indian tent . what ?,huh ? we don't even have an Indian tent . what ?
30716,Sarah,110,xxx .,.,0,0,0,0,0,0,0,Sarah/040522.cha,1424,53.733,.,.,.,I don't know what y mean .,what ? I don't know what y mean .,we don't even have an Indian tent . what ? I don't know what y mean .
30717,Sarah,110,0 .,.,0,0,0,0,0,0,0,Sarah/040522.cha,1428,53.733,.,.,.,I don't know what you're talkin about .,I don't know what y mean . I don't know what you're talkin about .,what ? I don't know what y mean . I don't know what you're talkin about .
30718,Sarah,110,up here .,up here .,2,2,2,3,2,2,2,Sarah/040522.cha,1432,53.733,fight sews .,softie unstuck .,splish called .,.,I don't know what you're talkin about . .,I don't know what y mean . I don't know what you're talkin about . .
30719,Sarah,110,way down here .,way down here .,3,3,3,4,3,3,3,Sarah/040522.cha,1435,53.733,kingkingkingking drag eyes .,seeing bedknobs wooden .,snowey sake platform .,.,I don't know what you're talkin about . .,I don't know what y mean . I don't know what you're talkin about . .
30720,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,1451,53.733,seal .,collect .,pole .,you're right .,oh yeah you're right . you're right .,you're right . oh yeah you're right . you're right .
30721,Sarah,110,the teacher has one o(f) those .,the teacher has one o those .,6,6,7,8,7,7,6,Sarah/040522.cha,1457,53.733,only harry like raccoons rain magicked .,horse's fooba weensie mashing chunk fall .,thrown woosky's clam bonnet meats achoo .,Sarah what d ya know .,you're right . Sarah what d ya know .,oh yeah you're right . you're right . Sarah what d ya know .
30722,Sarah,110,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040522.cha,1464,53.733,seventeen .,tip .,healthy .,the teacher has one o those ?,Sarah what d ya know . the teacher has one o those ?,you're right . Sarah what d ya know . the teacher has one o those ?
